Time,Rate
181.5,0
182,0
182.5,0
183,0
183.5,0
184,0
184.5,0
185,0
185.5,0
186,0
186.5,0
187,0
187.5,0
188,0
188.5,0
189,0
189.5,0
190,0
190.5,0
191,0
191.5,0.0215054
192,0.0215054
192.5,0.0215054
193,0.0215054
193.5,0.0215054
194,0.0215054
194.5,0.0215054
195,0.0215054
195.5,0.0215054
196,0.0215054
196.5,0.0215054
197,0.0215054
197.5,0.0215054
198,0.0215054
198.5,0.0215054
199,0.0215054
199.5,0.0215054
200,0.0215054
200.5,0.0215054
201,0.0215054
201.5,0.0215054
202,0.0215054
202.5,0.0215054
203,0.0215054
203.5,0.0215054
204,0.0215054
204.5,0.0215054
205,0.0215054
205.5,0.0215054
206,0.0215054
206.5,0.0215054
207,0.0215054
207.5,0.0215054
208,0.0215054
208.5,0.0215054
209,0.0215054
209.5,0.0215054
210,0.0215054
210.5,0.0215054
211,0.0215054
211.5,0.0215054
212,0.0215054
212.5,0.0215054
213,0.0215054
213.5,0.0215054
214,0.0215054
214.5,0.0215054
215,0.0215054
215.5,0.0215054
216,0.0215054
216.5,0.0215054
217,0.0215054
217.5,0.0215054
218,0.0215054
218.5,0.0215054
219,0.0215054
219.5,0.0215054
220,0.0215054
220.5,0.0215054
221,0.0215054
221.5,0.0215054
222,0.0215054
222.5,0.0215054
223,0.0215054
223.5,0.0215054
224,0.0215054
224.5,0.0215054
225,0.0215054
225.5,0.0215054
226,0.0215054
226.5,0.0215054
227,0.0215054
227.5,0.0215054
228,0.0215054
228.5,0.0215054
229,0.0215054
229.5,0.0215054
230,0.0215054
230.5,0.0215054
231,0.0215054
231.5,0.0215054
232,0.0215054
232.5,0.0215054
233,0.0215054
233.5,0.0215054
234,0.0215054
234.5,0.0215054
235,0.0215054
235.5,0.0215054
236,0.0215054
236.5,0.0215054
237,0.0215054
237.5,0.0215054
238,0
238.5,0
239,0
239.5,0
240,0
240.5,0
241,0
241.5,0
242,0
242.5,0
243,0
243.5,0
244,0
244.5,0
245,0
245.5,0
246,0
246.5,0
247,0
247.5,0
248,0
248.5,0
249,0
249.5,0
250,0
250.5,0
251,0
251.5,0
252,0
252.5,0
253,0
253.5,0
254,0
254.5,0
255,0
255.5,0
256,0
256.5,0
257,0
257.5,0
258,0
258.5,0
259,0
259.5,0
260,0
260.5,0
261,0
261.5,0
262,0
262.5,0
263,0
263.5,0
264,0
264.5,0
265,0
265.5,0
266,0
266.5,0
267,0
267.5,0
268,0
268.5,0
269,0
269.5,0
270,0
270.5,0
271,0
271.5,0
272,0
272.5,0
273,0
273.5,0
274,0
274.5,0
275,0
275.5,0
276,0
276.5,0
277,0
277.5,0
278,0
278.5,0
279,0
279.5,0
280,0
280.5,0
281,0
281.5,0
282,0
282.5,0
283,0
283.5,0
284,0
284.5,0
285,0
285.5,0
286,0
286.5,0
287,0
287.5,0
288,0
288.5,0
289,0
289.5,0
290,0
290.5,0
291,0
291.5,0
292,0
292.5,0
293,0
293.5,0
294,0
294.5,0
295,0
295.5,0
296,0
296.5,0
297,0
297.5,0
298,0
298.5,0
299,0
299.5,0
